Category,Sub-Category,Sales,Quantity,Discount,Profit
Furniture,Bookcases,222.66599999999997,2,0.15,10.47839999999998
Technology,Phones,703.9680000000001,4,0.2,87.99599999999992
Office Supplies,Storage,92.52,6,0.0,24.980400000000007
Office Supplies,Paper,62.64999999999999,7,0.0,28.818999999999996
Office Supplies,Paper,94.85,5,0.0,45.52799999999999
Technology,Phones,95.76,6,0.2,7.181999999999995
Furniture,Furnishings,40.2,3,0.0,19.296
Office Supplies,Art,14.7,5,0.0,6.615
Office Supplies,Storage,704.25,5,0.0,84.51
Technology,Accessories,9.09,3,0.0,1.9088999999999996
Office Supplies,Art,5.96,2,0.0,1.6688
Technology,Accessories,159.98,2,0.0,57.5928
Office Supplies,Labels,29.6,2,0.0,14.8
Furniture,Bookcases,514.165,5,0.15,-30.24499999999999
Technology,Phones,279.96,5,0.2,17.497500000000016
Technology,Phones,2735.952,6,0.2,341.9939999999997
Technology,Phones,7.992000000000001,1,0.2,0.5994000000000002
Technology,Accessories,63.98400000000001,2,0.2,10.397399999999998
Office Supplies,Art,70.368,2,0.2,6.157200000000003
Office Supplies,Storage,449.15,5,0.0,8.98299999999999
Office Supplies,Envelopes,11.07,3,0.0,5.092199999999999
Technology,Accessories,93.98,2,0.0,13.157200000000003
Furniture,Tables,189.882,3,0.4,-94.94100000000002
Office Supplies,Envelopes,105.42,2,0.0,51.6558
Office Supplies,Binders,119.61600000000001,8,0.2,40.3704
Furniture,Furnishings,255.76,4,0.0,81.8432
Furniture,Chairs,241.56799999999998,2,0.2,18.11760000000001
Furniture,Furnishings,69.3,9,0.0,22.868999999999996
Office Supplies,Binders,22.620000000000005,2,0.7,-15.079999999999998
Office Supplies,Binders,14.952000000000004,2,0.7,-11.961599999999997
Furniture,Chairs,801.5680000000001,2,0.2,50.097999999999985
Office Supplies,Binders,2.3760000000000003,3,0.7,-1.9007999999999998
Office Supplies,Paper,32.792,1,0.2,11.8871
Office Supplies,Binders,15.920000000000002,5,0.2,5.372999999999999
Office Supplies,Art,2.74,1,0.0,0.7398000000000002
Office Supplies,Art,8.34,3,0.0,2.1683999999999997
Office Supplies,Storage,46.74,3,0.0,11.684999999999999
Office Supplies,Binders,6354.95,5,0.0,3177.475
Furniture,Furnishings,126.30000000000001,3,0.0,40.416
Technology,Accessories,38.04,2,0.0,12.172799999999999
Office Supplies,Art,7.151999999999999,3,0.2,0.7152000000000003
Office Supplies,Art,6.63,3,0.0,1.7901
Office Supplies,Art,5.88,2,0.0,1.7051999999999996
Technology,Copiers,2999.95,5,0.0,1379.9769999999999
Office Supplies,Storage,51.449999999999996,3,0.0,13.891499999999999
Office Supplies,Paper,11.96,2,0.0,5.382
Office Supplies,Storage,1126.02,3,0.0,56.30099999999999
Technology,Accessories,18.392,1,0.2,5.2877
Office Supplies,Storage,129.568,2,0.2,-25.91360000000001
Office Supplies,Binders,14.111999999999997,9,0.8,-21.168
Furniture,Tables,210.98,2,0.0,21.097999999999985
Technology,Phones,55.176,3,0.2,-12.414599999999997
Technology,Accessories,66.26,2,0.0,27.166600000000003
Office Supplies,Fasteners,22.200000000000003,5,0.0,10.434000000000001
Furniture,Chairs,683.9520000000001,3,0.2,42.746999999999986
Furniture,Furnishings,45.696,3,0.2,5.140799999999992
Office Supplies,Storage,36.336000000000006,3,0.2,-7.267200000000004
Office Supplies,Supplies,666.248,1,0.2,-149.9058
Office Supplies,Envelopes,52.512,6,0.2,19.692
Furniture,Chairs,190.72000000000003,1,0.2,11.919999999999987
Furniture,Furnishings,47.94,3,0.0,2.3969999999999985
Technology,Phones,979.95,5,0.0,274.3860000000001
Office Supplies,Binders,22.75,5,0.0,11.375
Office Supplies,Storage,16.768,2,0.2,1.4672
Office Supplies,Binders,42.61599999999999,7,0.8,-68.18560000000002
Office Supplies,Binders,10.752,4,0.2,3.359999999999999
Office Supplies,Appliances,152.94,3,0.0,41.293800000000005
Furniture,Chairs,283.92,4,0.0,70.98000000000002
Technology,Accessories,468.90000000000003,6,0.0,206.31600000000006
Technology,Phones,380.86400000000003,8,0.2,38.086400000000026
Office Supplies,Storage,646.7760000000001,9,0.2,-145.52460000000002
Technology,Accessories,58.112,2,0.2,7.263999999999994
Technology,Phones,100.792,1,0.2,6.299500000000002
Furniture,Furnishings,66.11200000000001,4,0.6,-84.29279999999999
Office Supplies,Binders,41.28,6,0.2,13.931999999999999
Office Supplies,Paper,13.36,2,0.0,6.4128
Office Supplies,Storage,250.272,9,0.2,15.641999999999982
Office Supplies,Binders,11.363999999999997,3,0.8,-17.046
Office Supplies,Supplies,8.72,5,0.2,-1.7440000000000015
Furniture,Chairs,1121.568,2,0.2,0.0
Furniture,Furnishings,34.504000000000005,1,0.2,6.0382
Office Supplies,Fasteners,10.824,3,0.2,2.5707
Office Supplies,Storage,1295.78,2,0.0,310.98720000000003
Office Supplies,Art,19.456000000000003,4,0.2,3.404799999999998
Office Supplies,Labels,20.7,2,0.0,9.936
Furniture,Tables,1335.68,4,0.2,-217.04800000000017
Office Supplies,Paper,32.400000000000006,5,0.0,15.552000000000001
Furniture,Furnishings,42.599999999999994,3,0.0,16.614
Office Supplies,Binders,84.05600000000001,7,0.2,27.318199999999983
Office Supplies,Appliances,13.0,5,0.2,1.3000000000000007
Furniture,Furnishings,13.128,3,0.2,3.7743
Office Supplies,Fasteners,3.96,2,0.0,0.0
Office Supplies,Labels,2.61,1,0.0,1.2006
Technology,Phones,374.37600000000003,3,0.2,46.79699999999998
Office Supplies,Paper,91.84,8,0.0,45.0016
Office Supplies,Binders,81.08800000000001,7,0.2,27.3672
Office Supplies,Paper,19.44,3,0.0,9.3312
Furniture,Chairs,451.15199999999993,3,0.2,0.0
Office Supplies,Labels,72.45,7,0.0,34.775999999999996
Office Supplies,Fasteners,13.96,4,0.0,6.4216
Office Supplies,Binders,33.264,7,0.2,11.2266
Technology,Phones,14.850000000000001,3,0.0,4.0095
Office Supplies,Art,8.82,3,0.0,2.3814
Office Supplies,Paper,160.72,14,0.0,78.75280000000001
Office Supplies,Paper,19.92,4,0.0,9.760800000000001
Office Supplies,Supplies,7.3,2,0.0,2.1899999999999995
Office Supplies,Storage,69.712,2,0.2,8.713999999999995
Furniture,Furnishings,8.792,1,0.6,-5.7148
Office Supplies,Supplies,51.52,4,0.0,1.5456000000000003
Technology,Phones,470.3760000000001,3,0.2,52.917299999999955
Technology,Phones,105.584,2,0.2,9.238600000000005
Office Supplies,Appliances,31.152,3,0.2,3.5045999999999964
Office Supplies,Binders,6.783,7,0.7,-4.748099999999997
Technology,Phones,406.368,4,0.2,30.47759999999998
Furniture,Chairs,70.98,1,0.0,4.968599999999995
Office Supplies,Labels,294.93,3,0.0,144.5157
Technology,Phones,84.784,2,0.2,-20.136200000000006
Office Supplies,Paper,20.736000000000004,4,0.2,7.2576
Office Supplies,Binders,16.821000000000005,3,0.7,-12.896100000000004
Office Supplies,Paper,10.368000000000002,2,0.2,3.6288
Office Supplies,Art,9.344,2,0.2,1.1679999999999997
Technology,Accessories,31.200000000000003,3,0.2,9.749999999999996
Office Supplies,Appliances,76.12,2,0.0,22.074799999999996
Technology,Copiers,1199.976,3,0.2,434.9913
Technology,Phones,445.96000000000004,5,0.2,55.74499999999995
Furniture,Furnishings,327.76,8,0.0,91.77280000000002
Office Supplies,Supplies,11.632,2,0.2,1.0178000000000007
Technology,Phones,143.98199999999997,3,0.4,-28.796400000000006
Technology,Phones,494.376,4,0.4,-115.35440000000006
Office Supplies,Supplies,5.84,2,0.2,0.7299999999999995
Office Supplies,Storage,142.776,1,0.2,17.84699999999998
Furniture,Furnishings,45.696,3,0.2,5.140799999999992
Office Supplies,Binders,7.218,3,0.7,-5.533800000000001
Office Supplies,Binders,43.18800000000001,4,0.7,-31.6712
Office Supplies,Paper,131.904,3,0.2,47.815200000000004
Office Supplies,Binders,3.2820000000000005,2,0.7,-2.6256000000000004
Office Supplies,Art,21.168,9,0.2,2.3813999999999984
Technology,Phones,55.188,2,0.4,-10.117800000000003
Technology,Phones,369.576,3,0.2,41.57729999999995
Office Supplies,Labels,15.712000000000002,4,0.2,5.695599999999999
Office Supplies,Paper,8.448,2,0.2,2.6399999999999997
Technology,Phones,728.946,9,0.4,-157.93830000000008
Technology,Phones,119.93999999999998,10,0.4,15.99199999999999
Office Supplies,Binders,3.6480000000000006,2,0.7,-2.7967999999999993
Furniture,Furnishings,40.48,2,0.0,15.787199999999999
Furniture,Furnishings,9.94,2,0.0,3.0813999999999995
Office Supplies,Binders,107.424,9,0.2,33.569999999999986
Technology,Phones,37.91,1,0.0,10.993899999999996
Furniture,Furnishings,88.02,3,0.0,27.286199999999994
Office Supplies,Binders,8.689999999999998,5,0.8,-14.773
Furniture,Chairs,301.96,2,0.0,87.56839999999997
Office Supplies,Appliances,555.21,5,0.1,178.901
Office Supplies,Storage,523.48,4,0.0,130.87
Office Supplies,Art,161.82,9,0.0,46.92779999999998
Furniture,Furnishings,35.56,7,0.0,12.090399999999999
Office Supplies,Appliances,97.16,2,0.0,28.176399999999987
Office Supplies,Binders,15.24,5,0.2,5.143499999999998
Office Supplies,Paper,13.23,3,0.0,6.0858
Office Supplies,Storage,243.38400000000001,3,0.2,-51.71910000000001
Technology,Accessories,119.80000000000001,5,0.2,29.950000000000003
Technology,Phones,300.768,4,0.2,30.076800000000006
Technology,Accessories,17.880000000000003,3,0.2,2.458499999999999
Office Supplies,Labels,235.94400000000002,3,0.2,85.5297
Furniture,Chairs,392.93999999999994,3,0.0,43.223399999999984
Office Supplies,Binders,18.882000000000005,3,0.7,-13.846800000000002
Office Supplies,Appliances,122.328,3,0.2,12.232799999999997
Furniture,Furnishings,1049.2,5,0.0,272.79200000000003
Office Supplies,Binders,15.424000000000001,4,0.2,5.0128
Furniture,Furnishings,18.84,3,0.0,6.0287999999999995
Office Supplies,Storage,330.4,2,0.0,85.904
Office Supplies,Labels,26.25,7,0.0,12.599999999999998
Technology,Accessories,132.52,4,0.0,54.333200000000005
Office Supplies,Paper,6.48,1,0.0,3.1752000000000002
Office Supplies,Appliances,209.3,2,0.0,56.510999999999996
Office Supplies,Fasteners,31.560000000000002,5,0.2,9.862499999999997
Office Supplies,Appliances,30.144000000000002,2,0.2,3.0143999999999993
Furniture,Furnishings,14.8,4,0.0,6.068000000000001
Technology,Phones,302.376,3,0.2,22.678200000000018
Technology,Accessories,316.0,4,0.0,31.599999999999966
Office Supplies,Paper,379.4,10,0.0,178.31799999999998
Office Supplies,Paper,97.82,2,0.0,45.97539999999999
Technology,Accessories,103.12,8,0.0,10.311999999999998
Office Supplies,Appliances,113.552,2,0.2,8.516399999999994
Office Supplies,Binders,3.3180000000000005,2,0.7,-2.6544
Office Supplies,Envelopes,134.288,2,0.2,45.322199999999995
Furniture,Chairs,701.372,2,0.3,-50.09800000000001
Office Supplies,Binders,2.3079999999999994,2,0.8,-3.4619999999999997
Office Supplies,Storage,999.432,7,0.2,124.92899999999986
Office Supplies,Storage,724.08,14,0.2,-135.7650000000001
Furniture,Tables,918.7849999999999,5,0.3,-118.12950000000006
Office Supplies,Binders,2.7239999999999993,3,0.8,-4.222200000000001
Office Supplies,Storage,459.95,5,0.0,18.397999999999968
Office Supplies,Fasteners,10.74,3,0.0,5.2626
Office Supplies,Supplies,23.76,3,0.2,2.0789999999999997
Office Supplies,Paper,85.056,3,0.2,28.70639999999999
Technology,Phones,381.576,3,0.2,28.6182
Furniture,Furnishings,30.36,5,0.2,8.7285
Furniture,Furnishings,23.976000000000003,3,0.6,-14.385599999999997
Furniture,Tables,108.925,1,0.5,-71.89050000000002
Office Supplies,Paper,36.352,8,0.2,11.359999999999998
Office Supplies,Art,19.56,5,0.2,1.7115
Office Supplies,Appliances,61.44,3,0.0,16.5888
Office Supplies,Paper,38.9,5,0.0,17.504999999999995
Technology,Accessories,99.39000000000001,3,0.0,40.749900000000004
Office Supplies,Appliances,2.6879999999999997,3,0.8,-7.392000000000002
Technology,Accessories,27.816000000000003,3,0.2,4.520099999999996
Furniture,Furnishings,82.524,3,0.6,-41.26199999999997
Office Supplies,Binders,182.99399999999997,3,0.8,-320.23950000000013
Office Supplies,Binders,14.352000000000002,3,0.2,4.664399999999999
Office Supplies,Storage,64.96,2,0.0,2.598399999999998
Office Supplies,Storage,68.6,4,0.0,18.522
Technology,Machines,7999.98,4,0.5,-3839.9903999999988
Office Supplies,Appliances,167.44000000000003,2,0.2,14.65099999999999
Technology,Accessories,479.97,3,0.0,163.1898
Office Supplies,Labels,14.62,2,0.0,6.8713999999999995
Office Supplies,Paper,19.44,3,0.0,9.3312
Furniture,Bookcases,191.984,2,0.2,4.799599999999977
Furniture,Furnishings,104.01,1,0.0,14.561400000000006
Technology,Phones,284.82,1,0.0,74.0532
Office Supplies,Storage,36.839999999999996,3,0.0,10.315199999999999
Technology,Accessories,166.24,1,0.0,24.936000000000007
Office Supplies,Paper,33.4,5,0.0,16.032
Office Supplies,Art,198.27200000000002,8,0.2,17.34879999999999
Office Supplies,Labels,47.36000000000001,4,0.2,17.759999999999998
Office Supplies,Envelopes,200.98400000000004,7,0.2,62.807499999999976
Office Supplies,Labels,97.69600000000001,4,0.2,31.7512
Office Supplies,Art,2.696,1,0.2,0.8088000000000003
Office Supplies,Binders,18.588000000000005,2,0.7,-13.6312
Office Supplies,Binders,4.896000000000001,3,0.7,-3.427199999999999
Furniture,Furnishings,15.072000000000003,3,0.2,4.1448
Furniture,Furnishings,209.88,3,0.0,35.67959999999998
Furniture,Tables,369.91200000000003,3,0.2,-13.871700000000047
Office Supplies,Paper,10.368000000000002,2,0.2,3.6288
Office Supplies,Appliances,166.84,5,0.2,18.769499999999987
Technology,Accessories,15.216000000000001,1,0.2,2.282399999999999
Technology,Accessories,119.96,4,0.0,52.78240000000001
Furniture,Bookcases,883.92,5,0.2,-110.49000000000007
Office Supplies,Binders,46.72,8,0.2,15.767999999999997
Office Supplies,Paper,55.48,1,0.0,26.630399999999998
Office Supplies,Envelopes,24.448,4,0.2,8.8624
Office Supplies,Appliances,281.34000000000003,6,0.0,109.72260000000001
Technology,Phones,307.98,2,0.0,89.31419999999997
Technology,Accessories,299.96999999999997,3,0.0,113.9886
Office Supplies,Binders,19.92,5,0.2,6.9719999999999995
Furniture,Furnishings,9.94,2,0.0,3.0813999999999995
Furniture,Furnishings,103.05599999999998,3,0.2,24.475800000000007
Office Supplies,Binders,59.80800000000001,3,0.2,19.4376
Furniture,Furnishings,73.32000000000001,6,0.0,21.99599999999999
Office Supplies,Paper,146.82,3,0.0,73.41
Furniture,Tables,1652.94,3,0.0,231.41160000000002
Office Supplies,Storage,296.37,3,0.0,80.01989999999999
Furniture,Furnishings,129.92,5,0.2,21.112000000000002
Office Supplies,Supplies,45.584,7,0.2,5.1282
Office Supplies,Envelopes,17.568,2,0.2,6.3684
Technology,Phones,55.992,1,0.2,5.5992000000000015
Office Supplies,Paper,182.72,8,0.0,84.0512
Furniture,Tables,400.032,2,0.4,-153.34560000000005
Office Supplies,Storage,33.63,3,0.0,10.088999999999999
Furniture,Chairs,542.646,3,0.1,102.49980000000001
Office Supplies,Labels,6.3,2,0.0,3.024
Office Supplies,Storage,242.94,3,0.0,9.71759999999999
Technology,Accessories,179.97,3,0.0,86.38560000000001
Office Supplies,Binders,99.696,6,0.2,33.6474
Office Supplies,Binders,27.936000000000003,4,0.2,9.428399999999996
Furniture,Bookcases,84.98,1,0.0,18.6956
Office Supplies,Binders,18.72,5,0.2,6.552
Technology,Accessories,49.98,2,0.0,8.496599999999994
Office Supplies,Labels,11.784,3,0.2,4.271699999999999
Office Supplies,Storage,272.736,3,0.2,-64.77480000000001
Office Supplies,Binders,3.539999999999999,2,0.8,-5.487
Office Supplies,Supplies,51.52000000000001,5,0.2,-10.948000000000002
Office Supplies,Paper,3.5280000000000005,1,0.2,1.1465999999999998
Office Supplies,Paper,4.6240000000000006,1,0.2,1.6762000000000001
Office Supplies,Supplies,55.168,4,0.2,6.20639999999999
Furniture,Tables,567.12,10,0.2,-28.355999999999952
Office Supplies,Storage,359.32,4,0.0,7.186399999999992
Technology,Phones,11.992,1,0.2,0.8993999999999991
Office Supplies,Binders,58.050000000000004,3,0.0,26.703
Furniture,Furnishings,157.74,11,0.0,56.7864
Office Supplies,Art,56.980000000000004,7,0.0,22.792
Office Supplies,Binders,2.88,1,0.0,1.4112
Technology,Copiers,1199.976,3,0.2,374.99249999999995
Furniture,Furnishings,79.92,4,0.0,28.7712
Furniture,Tables,383.438,4,0.45,-167.3184
Office Supplies,Storage,24.56,2,0.0,6.876799999999999
Technology,Accessories,119.8,4,0.0,47.92
Office Supplies,Binders,13.128,3,0.2,4.266599999999999
Office Supplies,Paper,22.72,4,0.0,10.223999999999998
Office Supplies,Paper,58.32000000000001,9,0.0,27.9936
Office Supplies,Labels,12.39,3,0.0,5.6994
Technology,Phones,107.982,3,0.4,-26.995499999999993
Office Supplies,Envelopes,11.36,2,0.0,5.339199999999999
Office Supplies,Envelopes,50.94,3,0.0,25.47
Technology,Accessories,646.74,6,0.0,258.696
Office Supplies,Binders,5.64,3,0.0,2.7071999999999994
Office Supplies,Storage,572.58,6,0.0,34.354799999999955
Furniture,Furnishings,310.88000000000005,2,0.2,23.31599999999999
Furniture,Chairs,641.96,2,0.0,179.74880000000002
Office Supplies,Binders,18.28,2,0.0,9.14
Technology,Phones,207.0,3,0.0,51.75
Office Supplies,Binders,32.35,5,0.0,16.175
Office Supplies,Binders,7.71,1,0.0,3.4695
Office Supplies,Art,40.3,2,0.0,10.881
Furniture,Furnishings,34.580000000000005,7,0.0,14.523600000000002
Office Supplies,Art,32.76,7,0.2,3.685499999999996
Furniture,Chairs,544.008,3,0.2,40.8006
Office Supplies,Paper,59.94,3,0.0,28.171799999999998
Office Supplies,Paper,23.92,4,0.0,11.7208
Office Supplies,Paper,4.28,1,0.0,1.9259999999999997
Office Supplies,Binders,32.07,5,0.7,-22.44899999999999
Technology,Accessories,24.0,2,0.2,-2.6999999999999993
Furniture,Bookcases,35.49,1,0.5,-15.6156
Technology,Accessories,47.984,2,0.2,0.5997999999999966
Office Supplies,Envelopes,186.69,3,0.0,87.74429999999998
Office Supplies,Binders,17.456,2,0.2,5.8914
Furniture,Chairs,348.92800000000005,2,0.2,34.89279999999998
Office Supplies,Binders,143.96,4,0.0,69.1008
Office Supplies,Storage,15.42,1,0.0,4.163400000000001
Office Supplies,Binders,43.04,8,0.0,21.0896
Furniture,Chairs,332.94,3,0.0,79.90559999999999
Technology,Phones,1363.96,5,0.2,85.2475
Office Supplies,Labels,9.96,2,0.0,4.5816
Office Supplies,Paper,21.72,4,0.0,10.6428
Office Supplies,Binders,20.16,7,0.0,9.8784
Office Supplies,Paper,132.79,7,0.0,63.7392
Office Supplies,Paper,12.96,2,0.0,6.2208000000000006
Office Supplies,Labels,21.560000000000002,7,0.0,10.348799999999999
Furniture,Chairs,283.92,5,0.2,17.74500000000002
Furniture,Furnishings,22.23,1,0.0,7.335899999999999
Technology,Phones,215.968,2,0.2,18.89719999999999
Office Supplies,Appliances,355.32,9,0.0,99.48960000000001
Office Supplies,Paper,12.96,2,0.0,6.2208000000000006
Furniture,Furnishings,18.28,2,0.0,6.215199999999999
Office Supplies,Art,43.176,3,0.2,4.3176000000000005
Technology,Phones,1983.968,4,0.2,247.9959999999998
Furniture,Furnishings,28.4,2,0.0,11.076
Technology,Accessories,149.97,3,0.0,50.9898
Office Supplies,Art,11.52,4,0.0,3.2256
Furniture,Tables,1298.55,5,0.0,311.652
Office Supplies,Appliances,213.92,4,0.0,62.03679999999997
Technology,Accessories,25.78,2,0.0,2.5779999999999994
Furniture,Furnishings,18.28,2,0.0,6.215199999999999
Technology,Accessories,1399.93,7,0.0,601.9699
Office Supplies,Paper,51.84,8,0.0,24.883200000000002
Office Supplies,Paper,5.344,1,0.2,1.8703999999999998
Office Supplies,Paper,41.47200000000001,8,0.2,14.5152
Office Supplies,Binders,3.168000000000001,3,0.7,-2.4288
Furniture,Chairs,1228.465,5,0.3,0.0
Office Supplies,Binders,31.086000000000006,3,0.7,-22.79639999999999
Office Supplies,Paper,335.52,4,0.2,117.43199999999999
Technology,Accessories,239.96999999999997,3,0.0,71.99099999999999
Office Supplies,Labels,9.82,2,0.0,4.8118
Technology,Accessories,67.8,4,0.0,4.067999999999998
Technology,Accessories,167.97,3,0.0,40.31280000000001
Office Supplies,Fasteners,35.0,7,0.0,16.8
Office Supplies,Supplies,37.24,4,0.0,10.799599999999998
Office Supplies,Envelopes,15.28,2,0.0,7.4872
Furniture,Chairs,301.96,2,0.0,90.58799999999997
Office Supplies,Appliances,180.66,3,0.0,50.58480000000001
